shipName,startGMTDate,sessionId,CONSUMED_QUANTITY,baseline_consumption,target_excess_ratio,bio_index_0_10,bio_class,additional_fuel_tons,additional_cost_usd,additional_co2_tons
BRUNO LIMA,2025-05-20 15:00:00,45300005762,11.0,21.596873787143377,-0.4906670239213834,0.0,Leve,-10.596873787143377,-5298.436893571688,-32.99866497316447
BRUNO LIMA,2025-05-21 15:00:00,45300005764,11.0,17.884598109091108,-0.38494564245150836,0.1,Leve,-6.884598109091108,-3442.299054545554,-21.43863851170971
BRUNO LIMA,2025-05-30 15:00:00,45300005807,11.0,13.842417981054055,-0.2053411466800408,0.5,Leve,-2.842417981054055,-1421.2089905270275,-8.851289593002328
BRUNO LIMA,2025-05-31 15:00:00,45300005809,13.0,12.681198584628195,0.02513969111391785,3.2,Leve,0.31880141537180506,159.40070768590255,0.9927476074678009
BRUNO LIMA,2025-06-01 15:00:00,45300005811,13.0,13.20736646091519,-0.015700818291735474,2.4,Leve,-0.20736646091519084,-103.68323045759541,-0.6457391592899042
BRUNO LIMA,2025-06-08 04:00:00,45300005856,5.5,6.7944157684474025,-0.1905117102869303,0.5,Leve,-1.2944157684474025,-647.2078842237013,-4.030810702945211
BRUNO LIMA,2025-06-13 01:15:00,45300005896,6.0,8.202185387012129,-0.26848763873335657,0.2,Leve,-2.202185387012129,-1101.0926935060645,-6.8576052951557696
BRUNO LIMA,2025-06-13 15:00:00,45300005898,12.0,10.670537424200102,0.12459190413265982,5.6,Moderada,1.329462575799898,664.7312878999489,4.139946461040882
BRUNO LIMA,2025-06-24 03:00:00,45300005935,5.0,7.914251812913835,-0.3682283406952752,0.1,Leve,-2.914251812913835,-1457.1259064569176,-9.074980145413681
BRUNO LIMA,2025-06-24 15:00:00,45300005937,8.0,15.57045900865038,-0.48620654050368767,0.0,Leve,-7.57045900865038,-3785.2295043251897,-23.57440935293728
BRUNO LIMA,2025-06-25 11:00:00,45300005947,1.5,2.6873926535073034,-0.4418381705247437,0.0,Leve,-1.1873926535073034,-593.6963267536516,-3.6975407230217425
BRUNO LIMA,2025-06-26 15:00:00,45300005951,10.5,13.306002520807885,-0.21088245823040144,0.4,Leve,-2.806002520807885,-1403.0012604039425,-8.737891849795753
BRUNO LIMA,2025-07-03 05:30:00,45300005985,4.0,5.496967021381382,-0.2723259964192391,0.2,Leve,-1.4969670213813815,-748.4835106906908,-4.661555304581622
BRUNO LIMA,2025-07-03 15:00:00,45300005987,11.0,20.64408808431052,-0.46715980114617,0.0,Leve,-9.644088084310521,-4822.04404215526,-30.031690294542962
BRUNO LIMA,2025-07-04 15:00:00,45300005989,11.0,20.137162052337935,-0.45374626417515,0.0,Leve,-9.137162052337935,-4568.581026168968,-28.453122630980328
BRUNO LIMA,2025-07-05 15:00:00,45300005991,11.0,18.94649891956381,-0.4194178013204539,0.1,Leve,-7.946498919563808,-3973.249459781904,-24.745397635521698
BRUNO LIMA,2025-07-06 15:00:00,45300005993,12.0,14.077902820340396,-0.1476003099934848,0.8,Leve,-2.0779028203403964,-1038.9514101701982,-6.470589382539994
BRUNO LIMA,2025-07-07 11:00:00,45300005999,1.0,1.016927714022559,-0.016645936372015797,2.4,Leve,-0.016927714022558993,-8.463857011279497,-0.0527129014662487
BRUNO LIMA,2025-07-11 15:00:00,45300006025,11.0,12.64414890483114,-0.13003239025466828,0.9,Leve,-1.6441489048311393,-822.0744524155697,-5.119879689644168
BRUNO LIMA,2025-07-12 15:00:00,45300006027,11.0,11.985408697964388,-0.08221736302840893,1.4,Leve,-0.9854086979643881,-492.70434898219406,-3.0685626854611043
BRUNO LIMA,2025-07-13 15:00:00,45300006029,10.0,11.710244367112438,-0.14604685551358457,0.8,Leve,-1.7102443671124377,-855.1221835562188,-5.325700959188131
BRUNO LIMA,2025-07-14 15:00:00,45300006031,11.0,12.64414890483114,-0.13003239025466828,0.9,Leve,-1.6441489048311393,-822.0744524155697,-5.119879689644168
BRUNO LIMA,2025-07-28 02:30:00,45300006067,5.0,7.917131106457808,-0.36845810271834156,0.1,Leve,-2.9171311064578083,-1458.565553228904,-9.083946265509615
BRUNO LIMA,2025-07-28 15:00:00,45300006069,12.0,22.664768971845408,-0.4705439082610275,0.0,Leve,-10.664768971845408,-5332.384485922704,-33.2100905783266
BRUNO LIMA,2025-07-29 15:00:00,45300006071,12.0,23.072997249044334,-0.47991152296015505,0.0,Leve,-11.072997249044334,-5536.498624522167,-34.48131343352406
BRUNO LIMA,2025-07-30 15:00:00,45300006073,0.5,0.36653384752119483,0.3641304981283822,9.3,Severa,0.13346615247880517,66.73307623940258,0.4156135988189993
BRUNO LIMA,2025-07-30 16:00:00,45300006075,12.0,18.645488130473556,-0.3564126658401822,0.1,Leve,-6.645488130473555,-3322.7440652367773,-20.694050038294648
BRUNO LIMA,2025-07-31 16:00:00,45300006078,0.5,0.9294152782750056,-0.462027350219592,0.0,Leve,-0.4294152782750056,-214.70763913750278,-1.3371991765483673
BRUNO LIMA,2025-08-11 11:30:00,45300006131,4.5,2.6308213270770535,0.7104924434376841,10.0,Severa,1.8691786729229465,934.5893364614733,5.8206223874820555
BRUNO LIMA,2025-08-11 16:00:00,45300006133,12.0,10.488436821322235,0.14411710767088437,6.1,Moderada,1.5115631786777648,755.7815893388824,4.7070077384025595
BRUNO LIMA,2025-08-12 16:00:00,45300006135,11.5,9.526649200244805,0.20714007184231015,7.4,Severa,1.9733507997551953,986.6753998775977,6.145014390437678
BRUNO LIMA,2025-08-13 15:00:00,45300006137,11.0,7.666405725834073,0.43483144427543924,9.7,Severa,3.333594274165927,1666.7971370829634,10.380812569752697
BRUNO LIMA,2025-08-14 15:00:00,45300006139,11.5,6.922922888739119,0.6611480706662196,10.0,Severa,4.577077111260881,2288.5385556304404,14.253018124466381
BRUNO LIMA,2025-08-15 15:00:00,45300006141,5.0,7.902428665248357,-0.3672831212019729,0.1,Leve,-2.9024286652483573,-1451.2143326241787,-9.038162863583384
BRUNO LIMA,2025-08-26 15:00:00,45300006179,6.85,3.6270838575591164,0.8885695145217232,10.0,Severa,3.222916142440883,1611.4580712204415,10.036160867560909
BRUNO LIMA,2025-08-27 22:15:00,45300006191,5.5,3.6952568478118706,0.48839450855947936,9.8,Severa,1.8047431521881294,902.3715760940647,5.619970175913835
BRUNO LIMA,2025-09-01 07:00:00,45300006214,3.2,3.8946930296412225,-0.17836913573268628,0.6,Leve,-0.6946930296412224,-347.34651482061116,-2.1632740943027664
BRUNO LIMA,2025-09-01 15:00:00,45300006217,10.8,8.276641361810888,0.30487712682974266,8.9,Severa,2.523358638189112,1261.6793190945561,7.857738799320895
BRUNO LIMA,2025-09-03 15:00:00,45300006221,10.2,7.006275111008968,0.4558377794746781,9.7,Severa,3.1937248889910315,1596.8624444955158,9.945259304318071
BRUNO LIMA,2025-09-04 15:00:00,45300006223,11.0,9.869880628138574,0.11450182777687377,5.4,Moderada,1.1301193718614257,565.0596859307129,3.51919172397648
BRUNO LIMA,2025-09-08 15:00:00,45300006258,10.6,20.312044646009948,-0.4781421474434264,0.0,Leve,-9.712044646009948,-4856.022323004974,-30.243307027674977
BRUNO LIMA,2025-09-10 15:00:00,45300006262,12.0,22.374653877920903,-0.46367885440938655,0.0,Leve,-10.374653877920903,-5187.326938960451,-32.30667217584569
BRUNO LIMA,2025-09-15 20:00:00,45300006299,7.0,10.44709161218886,-0.3299570579209873,0.1,Leve,-3.44709161218886,-1723.54580609443,-10.73424328035611
BRUNO LIMA,2025-09-17 15:00:00,45300006303,12.1,22.560334709517996,-0.4636604396256975,0.0,Leve,-10.460334709517996,-5230.167354758998,-32.57348228543904
BRUNO LIMA,2025-09-18 16:00:00,45300006305,12.0,17.755034722828853,-0.32413536851207697,0.1,Leve,-5.755034722828853,-2877.5173614144264,-17.921178126889046
BRUNO LIMA,2025-09-21 04:15:00,45300006320,0.6,0.5790310753436065,0.03621381571610839,3.5,Leve,0.02096892465639344,10.48446232819672,0.06529723138000917
BRUNO LIMA,2025-09-21 06:00:00,45300006324,4.0,5.651100531467339,-0.29217327178545555,0.2,Leve,-1.651100531467339,-825.5502657336696,-5.141527054989294
BRUNO LIMA,2025-09-21 16:00:00,45300006326,11.0,13.529588549360337,-0.18696714538890638,0.5,Leve,-2.529588549360337,-1264.7942746801687,-7.877138742708089
BRUNO LIMA,2025-09-22 15:00:00,45300006328,10.0,9.155736278580715,0.09221145036630077,4.8,Leve,0.8442637214192849,422.1318607096424,2.629037228499653
BRUNO LIMA,2025-09-23 15:00:00,45300006330,9.0,8.754447332359517,0.028048905695375458,3.3,Leve,0.24555266764048334,122.77633382024166,0.764651007032465
BRUNO LIMA,2025-09-24 15:00:00,45300006332,9.0,12.594260698965236,-0.2853887802450005,0.2,Leve,-3.5942606989652357,-1797.130349482618,-11.192527816577744
BRUNO LIMA,2025-10-09 02:20:00,45300006373,5.5,7.900070475075534,-0.30380367904915256,0.2,Leve,-2.400070475075534,-1200.035237537767,-7.473819459385212
BRUNO LIMA,2025-10-09 15:00:00,45300006376,12.5,12.0665516060812,0.035921480143536154,3.5,Leve,0.43344839391880013,216.72419695940008,1.3497582986631436
BRUNO LIMA,2025-10-10 15:00:00,45300006378,12.0,9.155736278580715,0.31065374043956095,8.9,Severa,2.8442637214192854,1422.1318607096428,8.857037228499655
BRUNO LIMA,2025-10-11 15:00:00,45300006380,11.0,13.00802441346402,-0.15436813075055453,0.7,Leve,-2.0080244134640193,-1004.0122067320096,-6.252988023526956
BRUNO LIMA,2025-10-12 15:00:00,45300006382,3.8,5.438770087041954,-0.3013126241438992,0.2,Leve,-1.6387700870419541,-819.3850435209771,-5.103130051048645
BRUNO LIMA,2025-10-22 12:15:00,45300006442,2.17,3.7714702331209313,-0.4246275680653319,0.1,Leve,-1.6014702331209314,-800.7351165604657,-4.98697830593858
BRUNO LIMA,2025-10-22 18:22:00,45300006444,8.55,12.82497233607628,-0.33333189530950524,0.1,Leve,-4.27497233607628,-2137.48616803814,-13.312263854541534
BRUNO LIMA,2025-10-23 15:00:00,45300006446,11.41,10.39648224259622,0.09748660496443884,4.9,Leve,1.0135177574037808,506.7588787018904,3.156094296555373
BRUNO LIMA,2025-10-25 15:00:00,45300006450,11.55,6.609175312177818,0.747570529521044,10.0,Severa,4.940824687822182,2470.4123439110913,15.385728077878275
BRUNO LIMA,2025-10-26 15:00:00,45300006452,3.33,3.1083101363795493,0.07132166801047315,4.3,Leve,0.22168986362045076,110.84493181022538,0.6903422353140837
BRUNO LIMA,2025-10-28 00:30:00,45300006470,7.82,10.563530196728468,-0.2597171727286907,0.3,Leve,-2.743530196728468,-1371.765098364234,-8.54335303261245
BRUNO LIMA,2025-10-28 15:00:00,45300006473,10.13,11.675747133743632,-0.13238956925303108,0.9,Leve,-1.5457471337436317,-772.8735668718159,-4.813456574477669
BRUNO LIMA,2025-11-02 11:15:00,45300006502,1.5,1.5774643697687043,-0.04910689030653828,1.8,Leve,-0.0774643697687043,-38.73218488435215,-0.24122404745974518
BRUNO LIMA,2025-11-02 15:00:00,45300006504,9.23,9.907656875636716,-0.06839728950475651,1.6,Leve,-0.6776568756367158,-338.82843781835794,-2.110223510732733
BRUNO LIMA,2025-11-03 15:00:00,45300006506,6.3,6.358389606796547,-0.009183081001223016,2.5,Leve,-0.058389606796547255,-29.194803398273628,-0.18182523556444816
BRUNO LIMA,2025-11-12 11:15:00,45300006577,1.43,1.8121724637357437,-0.21089188329675077,0.4,Leve,-0.38217246373574376,-191.08623186787187,-1.190085052073106
BRUNO LIMA,2025-11-12 15:00:00,45300006579,9.0,15.642294896965604,-0.4246368541648016,0.1,Leve,-6.642294896965604,-3321.147448482802,-20.684106309150888
BRUNO LIMA,2025-11-13 15:00:00,45300006581,9.0,15.787578445617001,-0.42993157367344015,0.0,Leve,-6.787578445617001,-3393.7892228085007,-21.136519279651342
BRUNO LIMA,2025-11-14 15:00:00,45300006583,5.0,6.597585677064542,-0.24214701487216672,0.3,Leve,-1.5975856770645418,-798.7928385322709,-4.974881798378983
BRUNO LIMA,2025-11-15 03:30:00,45300006589,0.25,0.19594829460881696,0.2758467763094831,8.5,Severa,0.05405170539118303,27.025852695591514,0.16831701058814394
BRUNO LIMA,2025-11-18 17:50:00,45300006602,0.5,0.29935149159740176,0.6702772962041916,10.0,Severa,0.20064850840259824,100.32425420129911,0.6248194551656909
BRUNO LIMA,2025-11-20 20:30:00,45300006615,8.0,6.157109056017534,0.2993110771980483,8.8,Severa,1.8428909439824663,921.4454719912331,5.7387623995614
BRUNO LIMA,2025-11-21 15:00:00,45300006617,9.0,7.897005197778645,0.1396725435272117,6.0,Moderada,1.102994802221355,551.4974011106775,3.434725814117299
BRUNO LIMA,2025-11-22 15:00:00,45300006619,9.0,8.380365091924281,0.07393889183573026,4.4,Leve,0.6196349080757191,309.81745403785953,1.9295431037477893
BRUNO LIMA,2025-11-23 15:00:00,45300006621,6.0,5.035462846050439,0.19154885726266344,7.1,Moderada,0.9645371539495606,482.26857697478033,3.0035686973989315
CARLA SILVA,2024-02-27 08:00:00,41800004257,28.0,20.66281292671825,0.35509139531502654,9.3,Severa,7.337187073281751,3668.5935366408753,22.84800054619937
CARLA SILVA,2024-02-29 04:00:00,41800004262,35.0,34.197196795630404,0.023475702092405865,3.2,Leve,0.8028032043695958,401.4016021847979,2.4999291784069215
CARLA SILVA,2024-03-01 04:00:00,41800004264,35.0,44.176949098771054,-0.20773161764188794,0.4,Leve,-9.176949098771054,-4588.474549385527,-28.57701949357306
CARLA SILVA,2024-03-02 04:00:00,41800004266,35.0,42.321764842967696,-0.17300235163005734,0.6,Leve,-7.321764842967696,-3660.882421483848,-22.799975721001402
CARLA SILVA,2024-03-03 04:00:00,41800004268,35.0,44.53635303140647,-0.21412514456856302,0.4,Leve,-9.53635303140647,-4768.176515703235,-29.696203339799748
CARLA SILVA,2024-03-04 04:00:00,41800004270,36.0,28.838400368684567,0.24833553663719043,8.2,Severa,7.161599631315433,3580.7998156577164,22.301221251916257
CARLA SILVA,2024-03-05 04:00:00,41800004274,3.0,2.5,0.2,7.3,Severa,0.5,250.0,1.557
CARLA SILVA,2024-03-06 23:15:00,41800004293,4.0,2.031827816482704,0.9686707542592846,10.0,Severa,1.968172183517296,984.0860917586481,6.12888817947286
CARLA SILVA,2024-03-07 02:00:00,41800004297,2.5,2.5,0.0,2.7,Leve,0.0,0.0,0.0
CARLA SILVA,2024-03-07 04:00:00,41800004299,20.0,35.18872750568959,-0.43163616823693773,0.0,Leve,-15.188727505689592,-7594.363752844796,-47.29769745271739
CARLA SILVA,2024-03-08 05:00:00,41800004302,26.0,34.88162762403278,-0.2546219379371365,0.3,Leve,-8.881627624032781,-4440.81381201639,-27.65738842123808
CARLA SILVA,2024-03-09 05:00:00,41800004304,33.0,37.70754301319981,-0.12484353625352623,1.0,Leve,-4.70754301319981,-2353.771506599905,-14.659288943104208
CARLA SILVA,2024-03-10 06:00:00,41800004306,29.0,39.84628933545743,-0.2722032469358646,0.2,Leve,-10.846289335457428,-5423.144667728714,-33.77534499061443
CARLA SILVA,2024-03-11 06:00:00,41800004308,29.0,43.11034906235776,-0.32730769685830163,0.1,Leve,-14.110349062357763,-7055.174531178882,-43.93962698018207
CARLA SILVA,2024-03-12 07:00:00,41800004311,29.0,33.0026448065544,-0.12128254659637054,1.0,Leve,-4.0026448065544,-2001.3224032772,-12.464235927610401
CARLA SILVA,2024-03-13 07:00:00,41800004315,29.0,29.176875812471565,-0.006062191634512135,2.6,Leve,-0.1768758124715646,-88.4379062357823,-0.5507912800364521
CARLA SILVA,2024-03-14 07:00:00,41800004319,29.0,33.59638142922167,-0.13681180036918508,0.9,Leve,-4.5963814292216725,-2298.190714610836,-14.313131770596287
CARLA SILVA,2024-03-15 07:00:00,41800004321,29.0,33.59638142922167,-0.13681180036918508,0.9,Leve,-4.5963814292216725,-2298.190714610836,-14.313131770596287
CARLA SILVA,2024-03-16 09:00:00,41800004323,29.0,36.120831411015025,-0.19713918901776809,0.5,Leve,-7.1208314110150255,-3560.415705507513,-22.174269013900787
CARLA SILVA,2024-03-17 09:00:00,41800004325,29.0,38.52278557578518,-0.2471987794613444,0.3,Leve,-9.522785575785178,-4761.39278789259,-29.653954282995045
CARLA SILVA,2024-03-18 09:00:00,41800004327,29.0,28.569512594446977,0.015068069646966845,3.0,Leve,0.43048740555302345,215.24370277651173,1.340537780892115
CARLA SILVA,2024-03-19 09:00:00,41800004335,0.9,0.7906932117091492,0.13824171837086485,5.9,Moderada,0.10930678829085082,54.65339414542541,0.3403813387377094
CARLA SILVA,2024-03-23 11:00:00,41800004358,37.0,30.837889862204047,0.1998226910249278,7.3,Moderada,6.162110137795953,3081.0550688979765,19.188810969096597
CARLA SILVA,2024-03-24 08:00:00,41800004360,38.2,42.39573072210637,-0.09896587818260182,1.2,Leve,-4.195730722106369,-2097.865361053184,-13.065505468639232
CARLA SILVA,2024-03-26 08:54:00,41800004377,0.6,0.7796314925684451,-0.23040563943442163,0.4,Leve,-0.17963149256844513,-89.81574628422257,-0.5593724678581381
CARLA SILVA,2024-03-26 10:00:00,41800004383,38.0,40.546909599036425,-0.06281390182932588,1.6,Leve,-2.546909599036425,-1273.4547995182127,-7.931076491399428
CARLA SILVA,2024-03-27 08:00:00,41800004385,33.0,32.93866628589514,0.0018620582136662238,2.7,Leve,0.06133371410486177,30.666857052430885,0.19099318572253954
CARLA SILVA,2024-03-28 08:00:00,41800004387,34.0,46.49999779707014,-0.2688171696614088,0.2,Leve,-12.499997797070138,-6249.998898535069,-38.92499314007641
CARLA SILVA,2024-03-29 08:00:00,41800004389,34.0,49.75610063913874,-0.31666670894111026,0.2,Leve,-15.756100639138737,-7878.050319569368,-49.06449739027802
CARLA SILVA,2024-03-30 08:00:00,41800004392,37.0,51.26376024460528,-0.2782425670014388,0.2,Leve,-14.263760244605278,-7131.8801223026385,-44.41734940170083
CARLA SILVA,2024-03-31 08:00:00,41800004422,30.0,18.6906668187876,0.6050791708428729,9.9,Severa,11.309333181212399,5654.666590606199,35.217263526295405
CARLA SILVA,2024-04-01 08:00:00,41800004424,30.0,27.202954444216072,0.10282138881347277,5.1,Moderada,2.797045555783928,1398.522777891964,8.709999860711152
CARLA SILVA,2024-04-02 08:00:00,41800004426,33.0,35.99389527959632,-0.08317786269977447,1.4,Leve,-2.993895279596323,-1496.9476397981616,-9.32298990066295
CARLA SILVA,2024-04-03 08:00:00,41800004428,37.0,48.390918975366255,-0.2353937312321943,0.3,Leve,-11.390918975366255,-5695.459487683127,-35.47132168929051
CARLA SILVA,2024-04-04 08:00:00,41800004430,38.0,45.627464126740335,-0.1671682674617501,0.6,Leve,-7.627464126740336,-3813.732063370168,-23.751923290669406
CARLA SILVA,2024-04-05 08:00:00,41800004432,41.0,37.97218626824225,0.07973767194674389,4.5,Leve,3.027813731757753,1513.9068658788765,9.428611960693642
CARLA SILVA,2024-04-07 08:00:00,41800004436,41.0,35.16753746744699,0.16584790839995145,6.6,Moderada,5.832462532553009,2916.231266276505,18.16228832637007
CARLA SILVA,2024-04-08 08:00:00,41800004439,38.0,43.80971295197174,-0.1326124404955788,0.9,Leve,-5.80971295197174,-2904.85647598587,-18.091446132439998
CARLA SILVA,2024-04-09 08:00:00,41800004442,38.0,36.365282514846164,0.044952695871026446,3.7,Leve,1.6347174851538353,817.3587425769176,5.090510248769043
CARLA SILVA,2024-04-12 10:00:00,41800004449,38.0,31.903117135604628,0.19110618058042697,7.1,Moderada,6.096882864395372,3048.441432197686,18.985693239727187
CARLA SILVA,2024-04-13 10:00:00,41800004455,38.0,28.097174157385282,0.35244917468014414,9.3,Severa,9.902825842614718,4951.412921307358,30.83739967390223
CARLA SILVA,2024-04-14 11:00:00,41800004457,40.0,70.19219969175546,-0.4301361094871306,0.0,Leve,-30.192199691755462,-15096.09984587773,-94.01850984012651
CARLA SILVA,2024-04-15 11:00:00,41800004459,41.0,37.97218626824225,0.07973767194674389,4.5,Leve,3.027813731757753,1513.9068658788765,9.428611960693642
CARLA SILVA,2024-04-16 11:00:00,41800004461,41.0,45.0877126873293,-0.09066134526886398,1.3,Leve,-4.087712687329301,-2043.8563436646505,-12.729137308343443
CARLA SILVA,2024-04-17 11:00:00,41800004463,38.0,44.54515350459147,-0.1469330104321412,0.8,Leve,-6.545153504591469,-3272.5767522957344,-20.381608013297832
CARLA SILVA,2024-04-18 12:00:00,41800004465,38.0,34.804364405024565,0.09181709390774263,4.8,Leve,3.1956355949754354,1597.8177974877176,9.951209242753505
CARLA SILVA,2024-04-20 12:00:00,41800004469,40.0,36.06637424630145,0.1090662933522334,5.2,Moderada,3.93362575369855,1966.812876849275,12.249310597017285
CARLA SILVA,2024-04-21 13:00:00,41800004472,38.0,46.94040528193554,-0.1904628907278768,0.5,Leve,-8.94040528193554,-4470.20264096777,-27.84042204794727
CARLA SILVA,2024-04-22 13:00:00,41800004474,40.0,44.97903183555097,-0.11069673206295191,1.1,Leve,-4.97903183555097,-2489.515917775485,-15.50470513590572
CARLA SILVA,2024-04-23 14:00:00,41800004476,40.0,50.68033916429418,-0.21073929931034877,0.4,Leve,-10.680339164294182,-5340.169582147091,-33.25857615761208
CARLA SILVA,2024-04-24 14:00:00,41800004480,40.0,44.23299228985792,-0.09569762457215655,1.2,Leve,-4.232992289857918,-2116.4961449289594,-13.181537990617558
CARLA SILVA,2024-04-25 14:00:00,41800004482,40.0,44.97903183555097,-0.11069673206295191,1.1,Leve,-4.97903183555097,-2489.515917775485,-15.50470513590572
CARLA SILVA,2024-04-26 15:00:00,41800004484,40.0,47.38358479534817,-0.15582579552049944,0.7,Leve,-7.38358479534817,-3691.7923976740854,-22.992483052714203
CARLA SILVA,2024-05-05 07:00:00,41800004515,8.0,11.881799436247173,-0.32670130960174043,0.1,Leve,-3.8817994362471726,-1940.8997181235864,-12.087923444473695
CARLA SILVA,2024-05-08 20:00:00,41800004533,7.0,7.927966698546769,-0.11704977251189384,1.0,Leve,-0.9279666985467694,-463.9833492733847,-2.8896882992746398
CARLA SILVA,2024-05-11 08:00:00,41800004551,7.0,8.696391880581897,-0.19506847252016749,0.5,Leve,-1.6963918805818974,-848.1959402909487,-5.282564316132028
CARLA SILVA,2024-05-11 14:30:00,41800004557,1.5,1.4766800073000965,0.015792177441706436,3.0,Leve,0.02331999269990348,11.65999634995174,0.07261845726749944
CARLA SILVA,2024-05-12 09:54:00,41800004565,4.0,2.5665193498864034,0.5585310121184334,9.9,Severa,1.4334806501135966,716.7403250567983,4.46385874445374
CARLA SILVA,2024-05-20 17:00:00,41800004592,33.0,33.90344623776058,-0.02664762252854265,2.2,Leve,-0.9034462377605834,-451.72311888029174,-2.813331584386457
CARLA SILVA,2024-05-21 15:00:00,41800004594,33.0,40.596101113990336,-0.18711405542766638,0.5,Leve,-7.596101113990336,-3798.0505569951683,-23.654258868965908
CARLA SILVA,2024-05-22 11:00:00,41800004600,1.2,0.8342332141883272,0.4384466832425847,9.7,Severa,0.36576678581167277,182.8833929058364,1.138997771017549
CARLA SILVA,2024-05-24 18:00:00,41800004620,32.0,38.51838677318542,-0.16922792773146966,0.6,Leve,-6.518386773185419,-3259.1933865927094,-20.298256411699395
CARLA SILVA,2024-05-25 15:00:00,41800004622,22.0,30.418309417826894,-0.27675139016415146,0.2,Leve,-8.418309417826894,-4209.1547089134465,-26.214615527112947
CARLA SILVA,2024-06-13 19:00:00,41800004665,18.0,23.41061557437737,-0.23111803947176948,0.4,Leve,-5.4106155743773705,-2705.3077871886853,-16.848656898611132
CARLA SILVA,2024-06-14 14:30:00,41800004675,8.0,10.132597980311601,-0.21046902131668496,0.4,Leve,-2.1325979803116013,-1066.2989901558008,-6.640910110690326
CARLA SILVA,2024-06-18 23:12:00,41800004689,2.5,1.6074794019271568,0.5552298816413002,9.9,Severa,0.8925205980728432,446.2602990364216,2.7793091423988336
CARLA SILVA,2024-06-19 01:00:00,41800004693,9.0,10.465360689629927,-0.14002008464762666,0.8,Leve,-1.465360689629927,-732.6803448149635,-4.563133187507592
CARLA SILVA,2024-06-21 16:36:00,41800004708,2.0,1.3090350793515697,0.5278429367918083,9.9,Severa,0.6909649206484303,345.48246032421514,2.151664762899212
CARLA SILVA,2024-06-21 19:00:00,41800004713,15.0,17.22185015010244,-0.12901344110750054,0.9,Leve,-2.2218501501024406,-1110.9250750512203,-6.918841367419
CARLA SILVA,2024-06-24 02:48:00,41800004735,2.0,1.075364024435699,0.8598353251118912,10.0,Severa,0.924635975564301,462.3179877821505,2.879316427907233
CARLA SILVA,2024-06-24 05:00:00,41800004739,8.0,12.41585936293987,-0.355662804632016,0.1,Leve,-4.4158593629398695,-2207.9296814699346,-13.750986056194753
CARLA SILVA,2024-06-24 12:00:00,41800004745,2.0,1.4410413719648507,0.38788520503961155,9.5,Severa,0.5589586280351493,279.47931401757467,1.740597167701455
CARLA SILVA,2024-06-25 19:12:00,41800004761,1.6,1.5156354520178645,0.05566282305538282,3.9,Leve,0.08436454798213555,42.182273991067774,0.2627112024163701
CARLA SILVA,2024-06-25 21:00:00,41800004767,28.0,24.39931255081122,0.1475733155059348,6.2,Moderada,3.6006874491887793,1800.3437245943896,11.212540716773859
CARLA SILVA,2024-06-26 15:00:00,41800004769,34.0,29.518215470467794,0.15183114758465377,6.3,Moderada,4.481784529532206,2240.892264766103,13.956277024963288
CARLA SILVA,2024-07-03 11:30:00,41800004805,33.0,38.12890571461497,-0.13451489410694106,0.9,Leve,-5.128905714614973,-2564.4528573074867,-15.971412395311026
CARLA SILVA,2024-07-05 15:00:00,41800004832,21.0,33.96606520066265,-0.38173586266358844,0.1,Leve,-12.966065200662648,-6483.032600331324,-40.376327034863486
CARLA SILVA,2024-07-31 21:24:00,41800004880,27.5,21.659965388561364,0.26962345076150307,8.5,Severa,5.840034611438636,2920.017305719318,18.185867780019912
CARLA SILVA,2024-08-06 23:30:00,41800004910,13.0,20.53264793892391,-0.3668619829907182,0.1,Leve,-7.532647938923908,-3766.323969461954,-23.45666568180905
CARLA SILVA,2024-08-09 19:30:00,41800004933,11.0,11.572053963350399,-0.04943409053934061,1.8,Leve,-0.5720539633503989,-286.02698167519947,-1.7813760418731421
CARLA SILVA,2024-08-29 00:00:00,41800004985,12.0,12.953467965945945,-0.0736071582106481,1.5,Leve,-0.9534679659459453,-476.7339829729726,-2.9690992459556735
CARLA SILVA,2024-08-30 16:00:00,41800005007,10.0,10.910554884765366,-0.0834563314499057,1.4,Leve,-0.9105548847653662,-455.2774423826831,-2.83546791115935
CARLA SILVA,2024-09-13 05:30:00,41800005065,17.0,15.248433282903846,0.11486863500002753,5.4,Moderada,1.7515667170961535,875.7833585480768,5.454378757037422
CARLA SILVA,2024-09-13 15:00:00,41800005069,25.0,38.61466369721593,-0.35257755457799134,0.1,Leve,-13.614663697215931,-6807.331848607966,-42.39606275313041
CARLA SILVA,2024-09-14 15:00:00,41800005071,16.0,12.748774272623967,0.25502261298621787,8.2,Severa,3.251225727376033,1625.6128636880164,10.124316915048967
CARLA SILVA,2024-09-18 15:00:00,41800005148,26.0,38.57950564625176,-0.3260670512887699,0.1,Leve,-12.57950564625176,-6289.75282312588,-39.17258058242798
CARLA SILVA,2024-10-12 12:00:00,41800005185,36.0,44.45901208045026,-0.1902654081728887,0.5,Leve,-8.459012080450258,-4229.506040225128,-26.341363618522102
CARLA SILVA,2024-10-20 03:00:00,41800005216,21.6,36.26843287265441,-0.4044407687577281,0.1,Leve,-14.668432872654407,-7334.216436327203,-45.67749996544582
CARLA SILVA,2024-10-23 13:00:00,41800005253,9.0,12.764808291695527,-0.2949365321956946,0.2,Leve,-3.764808291695527,-1882.4041458477636,-11.72361302033987
